cpu_type	rank	name	nb_id	nb_url	codename	series	l2_cache_mb	l3_cache_mb	tdp_watt	tdp_turbo_watt	base_mhz	boost_mhz	cores	threads	process_nm	architecture	is_64bit	graphics_card	perf_rating	cinebench_r10_32bit_single	cinebench_r10_32bit_multi	cinebench_r15_cpu_single_64bit	cinebench_r15_cpu_multi_64bit	cinebench_r20_single	cinebench_r20	cinebench_r23_single_core	cinebench_r23_multi_core	cinebench_2024_cpu_single_core	cinebench_2024_cpu_multi_core	geekbench_4_4_64_bit_single_core_score	geekbench_4_4_64_bit_multi_core_score	geekbench_5_5_single_core	geekbench_5_5_multi_core	geekbench_6_7_single_core	geekbench_6_7_multi_core	3dmark06_cpu	x264_pass_1	x264_pass_2	x265	truecrypt_aes	truecrypt_twofish	truecrypt_serpent	blender	blender_v3_3_classroom_cpu	7_zip_single	7_zip	superpi_1m	superpi_32m	wprime_32	wprime_1024	webxprt_3	webxprt_4_overall	crossmark_overall	cinebench_2026_cpu_single_thread	cinebench_2026_cpu_multi	octane_v2_total_score	jetstream_2	jetstream_2_2_2_total	speedometer_2_0	sunspider_1_0_total_score	geekbench_2	geekbench_3_32_bit_single_core_score	geekbench_3_32_bit_multi_core_score	passmark_performancetest_mobile_v1_cpu_tests
laptop	1684	AMD E-450	60138	https://www.notebookcheck.net/AMD-E-Series-E-450-Notebook-Processor.60138.0.html	Zacate	E-Series	1.0		18		1650		2	2	40	x86	True		18.4	1062.5	2020.5															1034.5	16.17	2.89		0.09	0.07	0.05					47.5	2369	64.5	2021														
smartphone	1685	Mediatek MT6737T	197770	https://www.notebookcheck.net/Mediatek-MT6737T-SoC-Benchmarks-and-Specs.197770.0.html	Cortex-A53	Mediatek					1500		4	4	28	ARM	True	Mali-T720 MP2	0.35											672	1876.5																				27					3266				1861				2040
laptop	1686	Intel Core 2 Duo T7600	32171	https://www.notebookcheck.net/Intel-Core-2-Duo-T7600-Notebook-Processor.32171.0.html	Merom	Core 2 Duo	4.0		34		2330		2	2	65	x86	True		5.6																	2004											22	1455																
laptop	1687	Intel Core 2 Duo T5800	35157	https://www.notebookcheck.net/Intel-Core-2-Duo-T5800-Notebook-Processor.35157.0.html	Merom	Core 2 Duo	2.0		35		2000		2	2	65	x86	True		6.5	2000	3716															1639.5											28.48	1520.5																
laptop	1688	AMD Athlon II P360	42618	https://www.notebookcheck.net/AMD-Athlon-II-P360-Notebook-Processor.42618.0.html	Champlain	Athlon II	1.0		25		2300		2	2	45	x86	True		9.6	1946	3728															1797											35	1868	33.3	1064														
laptop	1689	AMD E-350	40941	https://www.notebookcheck.net/AMD-E-350-Notebook-Processor.40941.0.html	Zacate	E-Series	2.0		18		1600		2	2	40	x86	True	Radeon HD 6310	19.3	1048.5	2005															1021											50	2460	68.8	2093														
laptop	1690	Intel Core 2 Duo T5870	35011	https://www.notebookcheck.net/Intel-Core-2-Duo-T5870-Notebook-Processor.35011.0.html	Merom	Core 2 Duo	2.0		34		2000		2	2	65	x86	True		17.4	2088.5	3809.5															1628											27	1492	60.04	1915.5														
laptop	1691	AMD A8-7410	144751	https://www.notebookcheck.net/AMD-A-Series-A8-7410-Notebook-SoC.144751.0.html	Carrizo-L	AMD A-Series	2.0		15		2200	2500	4	4	28	x86	True	Radeon R5 (Beema/Carrizo-L)	5029.0	1917	4665	52	174													2936	45.52	9.69		0.95	0.23	0.11					27	1557	27	900						4913				293		1256	3687	
laptop	1692	Intel Celeron 1007U	87693	https://www.notebookcheck.net/Intel-Celeron-1007U-Notebook-Processor.87693.0.html	Ivy Bridge	Celeron	0.5	2.0	17		1500		2	2	22	x86	True	HD Graphics (Ivy Bridge)	2.7																	1610																												
smartphone	1693	Samsung Exynos 7570 Quad	240082	https://www.notebookcheck.net/Samsung-Exynos-7570-Quad-SoC-Benchmarks-and-Specs.240082.0.html	Cortex-A53	Exynos					1400		4	4	14	ARM	True	Mali-T720 MP2	214.0											631.5	1856.5																									3027								
laptop	1694	Intel Core 2 Duo T7250	37075	https://www.notebookcheck.net/Intel-Core-2-Duo-T7250-Notebook-Processor.37075.0.html	Merom	Core 2 Duo	2.0		35		2000		2	2	65	x86	True		9.15	2072.5	3762.5															1705											29.5	1544	45															
laptop	1695	Intel Core i3-2308M	81599	https://www.notebookcheck.net/Intel-Core-i3-2308M-Notebook-Processor.81599.0.html	Sandy Bridge	Core i3	0.5	3.0	35		2100		2	4	32	x86	True	HD Graphics 3000																																														
smartphone	1696	Qualcomm Snapdragon 425 (MSM8917)	207568	https://www.notebookcheck.net/Qualcomm-Snapdragon-425-SoC.207568.0.html	Cortex-A53	Snapdragon					1400		4	4	28	ARM	True	Adreno 308	2.157											660.5	1849																				26					3052	4.56		10.8					
laptop	1697	Intel Core 2 Duo T7300	34897	https://www.notebookcheck.net/Intel-Core-2-Duo-T7300-Notebook-Processor.34897.0.html	Merom	Core 2 Duo	4.0		34		2000		2	2	65	x86	True		5.9	2040	3732.5															1729											23.74	1487.5																
laptop	1698	Intel Core i3-4102E	98982	https://www.notebookcheck.net/Intel-Core-i3-4102E-Notebook-Processor.98982.0.html	Haswell	Core i3	0.5	3.0	25		1600		2	4	22	x86	True	HD Graphics 4600																																														
laptop	1699	Qualcomm Snapdragon W5 Gen 2				Snapdragon							4	4	4	ARM	True																																															
laptop	1700	Intel Core 2 Duo U7500	118185	https://www.notebookcheck.net/Intel-Core-2-Duo-U7500-Notebook-Processor.118185.0.html	Merom-2048	Core 2 Duo	2.0		10		1060		2	2	65	x86	True		1.5	1116	1976															875																												
laptop	1701	Intel Celeron B800	56825	https://www.notebookcheck.net/Intel-Celeron-B800-Notebook-Processor.56825.0.html	Sandy Bridge	Celeron	0.5	2.0	35		1500		2	2	32	x86	True	HD Graphics (Sandy Bridge)	13.6	1910	3779															1534											26.1		47	1508														
laptop	1702	AMD A6-5200	92895	https://www.notebookcheck.net/AMD-A-Series-A6-5200-Notebook-Processor.92895.0.html	Kabini	AMD A-Series	2.0		25		2000		4	4	28	x86	True	Radeon HD 8400	8.214	1598	5600	42.4	156	91.8	337	239	843			1186	3323	248	831.5			2659.5	51.7	11.4	0.99	1.05	0.21	0.13	3525		1673.5	5648	25.15	1566	26.1	819.5	49.1										3735	1106.5	3606.5	
laptop	1703	Intel Celeron M P4500	29024	https://www.notebookcheck.net/Intel-Celeron-M-P4500-Notebook-Processor.29024.0.html	Arrandale	Celeron M	0.5	2.0	35		1860		2	2	32	x86	True		10.5	2533	4826																										24	1284	37.1	1141														
laptop	1704	AMD A8-6410	122644	https://www.notebookcheck.net/AMD-A-Series-A8-6410-Notebook-Processor.122644.0.html	Beema	AMD A-Series	2.0		15		2000	2400	4	4	28	x86	True	Radeon R5 (Beema/Carrizo-L)	50.529	1886.5	5871.5	49	165													2866	54.4	11.8									27.6	1413	24.3	787						6074				270.2		1277	3756	
laptop	1705	AMD Turion II M520	24942	https://www.notebookcheck.net/AMD-Turion-II-M520-Notebook-Processor.24942.0.html	Caspian	Turion II	1.0		35		2300		2	2	45	x86	True		9.7	1955	3754															1839											35.15	1879	33.6	1068														
smartphone	1706	Mediatek Helio P22 MT6762	354771	https://www.notebookcheck.net/Mediatek-Helio-P22-MT6762-SoC.354771.0.html	Cortex-A53	Mediatek Helio 20					2000		8	8	16	ARM	True	PowerVR GE8320	357.0											773	3480	137	805																		29					4257	13.68		14.7					
laptop	1707	Intel Celeron Dual-Core T3100	25861	https://www.notebookcheck.net/Intel-Celeron-Dual-Core-T3100-Notebook-Processor.25861.0.html	Penryn	Celeron Dual-Core	1.0		35		1900		2	2	45	x86	True		6.45	1900	3740															1687											29.8																	
laptop	1708	Intel Pentium 997	81875	https://www.notebookcheck.net/Intel-Pentium-997-Notebook-Processor.81875.0.html	Sandy Bridge	Pentium	0.5	2.0	17		1600		2	2	32	x86	True	HD Graphics (Sandy Bridge)																																														
laptop	1709	Intel Atom E3845			Bay Trail	Atom	2.0		10		1910		4	4	22	x86	True	HD Graphics (Bay Trail)																																														
smartphone	1710	HiSilicon Kirin 910T	150549	https://www.notebookcheck.net/HiSilicon-Kirin-910T-Smartphone-SoC.150549.0.html	Cortex-A9						1800		4	4	28	ARM	False		1.65																																					2775				1043		599	1796	12178
smartphone	1711	Intel Atom x5-Z8350	167868	https://www.notebookcheck.net/Intel-Atom-x5-Z8350-SoC.167868.0.html	Cherry Trail	Atom x5	2.0				1440	1920	4	4	14	x86	True	HD Graphics (Cherry Trail)	4.214	902.5	2978.5	28	97							903	2393																		36.2	1108						6494						760	2289	
desktop	1712	AMD Athlon 64 X2 (Desktop) 4600+			Windsor	Athlon 64 X2 (Desktop)	1.0		65		2400		2	2	90	x86	True																																															
smartphone	1713	UNISOC SC9863A	426937	https://www.notebookcheck.net/UNISOC-SC9863A-SoC-Benchmarks-and-Specs.426937.0.html	Cortex-A55		0.5				1200	1600	8	8	28	ARM	True	GE8322 / IMG8322	12.25											827	3526	145	782	196	830																30.5					4354	14.69		13.26		3189			92404
laptop	1714	AMD Athlon II P340	37883	https://www.notebookcheck.net/AMD-Athlon-II-P340-Notebook-Processor.37883.0.html	Champlain	Athlon II	1.0		25		2200		2	2	45	x86	True		10.0	1895	3647.5															1800.5											35.45	1922	34.8	1108														
laptop	1715	Intel Pentium Dual Core T4400	25726	https://www.notebookcheck.net/Intel-Pentium-Dual-Core-T4400-Notebook-Processor.25726.0.html	Penryn	Pentium Dual Core	1.0		35		2200		2	2	45	x86	True		11.0	2231	4200															1897											26.6	1489	38.2	1203														
smartphone	1716	Mediatek MT8173	187982	https://www.notebookcheck.net/Mediatek-MT8173-SoC-Benchmarks-and-Specs.187982.0.html	Cortex-A72/-A53	Mediatek					2400		4	4	28	ARM	True	PowerVR GX6250	5.614											1204	3305																									8570								
smartphone	1717	MediaTek MT8163 V/A 1.5 GHz	169842	https://www.notebookcheck.net/Mediatek-MT8163-V-A-1-5-GHz-SoC.169842.0.html	Cortex-A53						1500		4	4	28	ARM	True	Mali-T720 MP2	2.114											636	1781																									3261								
smartphone	1718	Mediatek MT6739	295908	https://www.notebookcheck.net/Mediatek-MT6739-SoC-Benchmarks-and-Specs.295908.0.html	Cortex-A53	Mediatek					1500		4	4	28	ARM	True	PowerVR GE8100	2.843											653	1769																				25					3126	10.64							
smartphone	1719	MediaTek MT8163 V/B 1.3 GHz	169841	https://www.notebookcheck.net/Mediatek-MT8163-V-B-1-3-GHz-SoC-Benchmarks-and-Specs.169841.0.html	Cortex-A53						1300		4	4	28	ARM	True	Mali-T720 MP2	2.343											640	1767																				23					2853.5			11.11					
smartphone	1720	Mediatek MT8735	273166	https://www.notebookcheck.net/Mediatek-MT8735-SoC-Benchmarks-and-Specs.273166.0.html	Cortex-A53	Mediatek					1300		4	4	28	ARM	True	Mali-T720	1.814											617.5	1765																									2718								
laptop	1721	AMD Athlon II M300	24989	https://www.notebookcheck.net/AMD-Athlon-II-M300-Notebook-Processor.24989.0.html	Caspian	Athlon II	1.0		35		2000		2	2	45	x86	True		11.3	1700	3319															1551.5											40	2130	39.24	1237.5														
laptop	1722	Intel Core 2 Duo T6670	34484	https://www.notebookcheck.net/Intel-Core-2-Duo-T6670-Notebook-Processor.34484.0.html	Penryn	Core 2 Duo	2.0		35		2200		2	2	45	x86	True		18.2	2365	4430															1850											33.44	2241	52.04	2196														
smartphone	1723	Qualcomm Snapdragon 810 MSM8994	116952	https://www.notebookcheck.net/Qualcomm-Snapdragon-810-MSM8994-SoC.116952.0.html	Cortex-A57/-A53	Snapdragon					2000		8	8	20	ARM	True	Adreno 430	15.55											1350	3440																									7924.5	18.08		22.4	579	3012.5	1093.5	3218	117831
laptop	1724	AMD V-Series V120	33940	https://www.notebookcheck.net/AMD-V-Series-V120-Notebook-Processor.33940.0.html	Champlain	V-Series	0.5		25		2200		1	1	45	x86	True		20.0	1874	1874															952.5											35.45	1948	69.3	2210														
laptop	1725	AMD A4-3320M	61304	https://www.notebookcheck.net/AMD-A-Series-A4-3320M-Notebook-Processor.61304.0.html	Llano	AMD A-Series	2.0		35		2000	2600	2	2	32	x86	True	Radeon HD 6480G																																														
laptop	1726	AMD V-Series V140	37887	https://www.notebookcheck.net/AMD-V-Series-V140-Notebook-Processor.37887.0.html	Champlain	V-Series	0.5		25		2300		1	1	45	x86	True		19.4	1912.5																989.5											35.2	1870	68.3	2116														
laptop	1727	Intel Pentium Dual Core T4300	24436	https://www.notebookcheck.net/Intel-Pentium-Dual-Core-T4300-Notebook-Processor.24436.0.html	Penryn	Pentium Dual Core	1.0		35		2100		2	2	45	x86	True		11.3	2242	4057															1825											26	1528	39	1252														
smartphone	1728	Mediatek MT6739WW	420676	https://www.notebookcheck.net/Mediatek-MT6739WW-SoC-Benchmarks-and-Specs.420676.0.html	Cortex-A53	Mediatek					1500		4	4	28	ARM	True	PowerVR GE8100	6.55											589	1718																				27					3213			10.24		1788			49040
smartphone	1729	Marvell Armada PXA1908	272910	https://www.notebookcheck.net/Marvell-Armada-PXA1908-SoC-Benchmarks-and-Specs.272910.0.html	Cortex-A53						1200		4	4	28	ARM	True	GC7000UL	1.45																																					2059						575	1717	10868
laptop	1730	AMD A4-3310MX	55747	https://www.notebookcheck.net/AMD-A-Series-A4-3310MX-Notebook-Processor.55747.0.html	Llano	AMD A-Series	2.0		45		2100	2500	2	2	32	x86	True	Radeon HD 6480G	11.9																												33	1767	41.5	1300														
laptop	1731	Intel Pentium Dual Core T3200	35173	https://www.notebookcheck.net/Intel-Pentium-Dual-Core-T3200-Notebook-Processor.35173.0.html	Merom	Pentium Dual Core	1.0		35		2000		2	2	65	x86	True		2.65		3600																																											
laptop	1732	Intel Pentium Dual Core T4200	24834	https://www.notebookcheck.net/Intel-Pentium-Dual-Core-T4200-Notebook-Processor.24834.0.html	Penryn	Pentium Dual Core	1.0		35		2000		2	2	45	x86	True		11.3	2013	3801															1636											25	1747	39.27	1242														
smartphone	1733	Mediatek Helio G37	616681	https://www.notebookcheck.net/Mediatek-Helio-G37-Processor-Benchmarks-and-Specs.616681.0.html	Cortex-A53	Mediatek Helio G					1800	2300	8	8	12	ARM	True	PowerVR GE8320	8.15											800	3716	161	706	193	845																37		232			6000	21.16		15.01					
smartphone	1734	Apple S9 SiP	780134	https://www.notebookcheck.net/Apple-S9-SiP-Processor-Benchmarks-and-Specs.780134.0.html	Thunder						1800		2	2	4	ARM	True		47.129																																								39.15	905				
laptop	1735	Intel Core i5-430UM	33943	https://www.notebookcheck.net/Intel-Core-i5-430UM-Notebook-Processor.33943.0.html	Arrandale	Core i5	0.5	3.0	18		1200	1730	2	4	32	x86	True																																															
laptop	1736	AMD Athlon II M320	24987	https://www.notebookcheck.net/AMD-Athlon-II-M320-Notebook-Processor.24987.0.html	Caspian	Athlon II	1.0		35		2100		2	2	45	x86	True		10.7	1795	3475.5															1667.5											29.55	1341	37.16	1173														
laptop	1737	Intel Core i5-3339Y	86002	https://www.notebookcheck.net/Intel-Core-i5-3339Y-Notebook-Processor.86002.0.html	Ivy Bridge	Core i5	0.5	3.0	13		1500	2000	2	4	22	x86	True	HD Graphics 4000	8.6	2676	5516	71	163													2440	19.29	3.55		0.85	0.16	0.09					19	987	29.8	944														
laptop	1738	Intel Atom N2800	54670	https://www.notebookcheck.net/Intel-Atom-N2800-Notebook-Processor.54670.0.html	Cedarview-M	Atom	1.0		6		1860		2	4	32	x86	True	Graphics Media Accelerator (GMA) 3650	15.6	648	1829															965	19.7	3.67		0.05	0.06						79.1	3884	54.3	1719														
smartphone	1739	Samsung Exynos 5410 Octa	91058	https://www.notebookcheck.net/Samsung-Exynos-5410-Octa-SoC.91058.0.html	Cortex-A7/-A15	Exynos	0.5				1600		8	8	28	ARM	False		3.9											683	1696																																	
laptop	1740	Intel Celeron Dual-Core T3000	33890	https://www.notebookcheck.net/Intel-Celeron-Dual-Core-T3000-Notebook-Processor.33890.0.html	Penryn-1M	Celeron Dual-Core	1.0		35		1800		2	2	45	x86	True		9.25	1797	3329															1593											31.75		45.65															
laptop	1741	AMD A4-5145M	92908	https://www.notebookcheck.net/AMD-A-Series-A4-5145M-Notebook-Processor.92908.0.html	Richland	AMD A-Series	1.0		17		2000	2600	2	2	32	x86	True	Radeon HD 8310G																																														
laptop	1742	Intel Core 2 Duo T6600	34485	https://www.notebookcheck.net/Intel-Core-2-Duo-T6600-Notebook-Processor.34485.0.html	Penryn	Core 2 Duo	2.0		35		2200		2	2	45	x86	True		20.6	2355	4472															1947											23	1334.5	71.1	2269														
laptop	1743	Intel Celeron 847	56835	https://www.notebookcheck.net/Intel-Celeron-847-Notebook-Processor.56835.0.html	Sandy Bridge	Celeron	0.5	2.0	17		1100		2	2	32	x86	True	HD Graphics (Sandy Bridge)	93.914	1269.5	2407.5															992.5				0.08	0.06						35.5	1780	80.4	2716										552	2014			
laptop	1744	Intel Core Duo T2700	34892	https://www.notebookcheck.net/Intel-Core-Duo-T2700-Notebook-Processor.34892.0.html	Yonah	Core Duo	2.0		31		2330		2	2	65	x86	False		5.45																	1860											25																	
laptop	1745	AMD A6 Pro-7050B	117370	https://www.notebookcheck.net/AMD-Kaveri-A6-Pro-7050B-Notebook-Processor.117370.0.html	Kaveri	Kaveri	1.0		17		2200	3000	2	2	28	x86	True	Radeon R4 (Kaveri)	50.729	1820	2930	49.5	81.5													1468	32.84	6.31		0.6	0.12	0.07					31.7	1673.5	47.98	1482.5						6167				243.9	2329	1255	1902	
laptop	1746	Intel Pentium Dual Core T2410	35520	https://www.notebookcheck.net/Intel-Pentium-Dual-Core-T2410-Notebook-Processor.35520.0.html	Merom	Pentium Dual Core	1.0		35		2000		2	2	65	x86	True		2.6	1896	3529															1551																												
smartphone	1747	Samsung Exynos 7904	420544	https://www.notebookcheck.net/Samsung-Exynos-7904-SoC-Benchmarks-and-Specs.420544.0.html	Cortex-A73/-A53	Exynos					1800		8	8	14	ARM	True	Mali-G71 MP2	17.55											1320	4096	239	596																		52					8372	22.61		22.29		4275			133094
smartphone	1748	Mediatek Helio G36	734486	https://www.notebookcheck.net/Mediatek-Helio-G36-Processor-Benchmarks-and-Specs.734486.0.html	Cortex-A53	Mediatek Helio G					2200		8	8	12	ARM	True	PowerVR GE8320	3.4											844	4134	146	531																		40.5	27	193.5			4802.5	23.45		16.05					882.5
laptop	1749	Intel Core 2 Duo SL9600	33810	https://www.notebookcheck.net/Intel-Core-2-Duo-SL9600-Notebook-Processor.33810.0.html	Penryn	Core 2 Duo	6.0		17		2130		2	2	45	x86	True		12.8	2054	3281																										21	1306	43.1	1435.5														
laptop	1750	Intel Core 2 Duo T7100	81504	https://www.notebookcheck.net/Intel-Core-2-Duo-T7100-Notebook-Processor.81504.0.html	Merom	Core 2 Duo	2.0		34		1800		2	2	65	x86	True		6.9	1817	3419															1535.5											31	1614																
laptop	1751	Intel Pentium J2850	101589	https://www.notebookcheck.net/Intel-Pentium-J2850-Desktop-Processor.101589.0.html	Bay Trail-D	Pentium	2.0		10		2400		4	4	22	x86	True	HD Graphics (Bay Trail)																																														
laptop	1752	Intel Celeron J1900	105898	https://www.notebookcheck.net/Intel-Celeron-J1900-Desktop-Processor.105898.0.html	Bay Trail-D	Celeron	2.0		10		2000	2420	4	4	22	x86	True	HD Graphics (Bay Trail)																																														
desktop	1753	AMD Athlon 64 X2 (Desktop) FX-60			Toledo	Athlon 64 X2 (Desktop)	2.0		110		2600		2	2	90	x86	True																																															
laptop	1754	Intel Core 2 Duo T5550	37109	https://www.notebookcheck.net/Intel-Core-2-Duo-T5550-Notebook-Processor.37109.0.html	Merom	Core 2 Duo	2.0		34		1830		2	2	65	x86	True		2.5	1826	3397															1484																												
smartphone	1755	Mediatek MT8176	187985	https://www.notebookcheck.net/Mediatek-MT8176-SoC-Benchmarks-and-Specs.187985.0.html	Cortex-A72/-A53	Mediatek					2100		6	6	28	ARM	True	PowerVR GX6250	5.814											1582.5	3232.5																									8897								
laptop	1756	Intel Core 2 Duo T5450			Merom-2048	Core 2 Duo	2.0		34		1660		2	2	65	x86	True																																															
laptop	1757	Intel Core 2 Duo T5670	35749	https://www.notebookcheck.net/Intel-Core-2-Duo-T5670-Notebook-Processor.35749.0.html	Merom-2M	Core 2 Duo	2.0		35		1800		2	2	65	x86	True		2.5		3440															1500																												
laptop	1758	Intel Celeron 2961Y	107081	https://www.notebookcheck.net/Intel-Celeron-2961Y-Notebook-Processor.107081.0.html	Haswell	Celeron	0.5	2.0	11.5		1100		2	2	22	x86	True	HD Graphics (Haswell)																																														
smartphone	1759	Apple S5	448656	https://www.notebookcheck.net/Apple-S5-SoC-Benchmarks-and-Specs.448656.0.html									2	2			True		77.814																																									2022				
laptop	1760	AMD Turion X2 Ultra ZM-86	35920	https://www.notebookcheck.net/AMD-Turion-X2-Ultra-ZM-86-Notebook-Processor.35920.0.html	Griffin	Turion X2 Ultra	2.0		35		2400		2	2	65	x86	True		750.0	1965	3840															1617.5											42.4	2384	34.9															
smartphone	1761	Qualcomm Snapdragon 439	423800	https://www.notebookcheck.net/Qualcomm-Snapdragon-439-SoC-Benchmarks-and-Specs.423800.0.html	Cortex-A53	Snapdragon					2000		8	8	12	ARM	True	Adreno 505	13.95											877.5	3154	176	823																		35.5					4755.5	16.3		18.23		3684			105520
